0	0.955882	0.500000	100
1	0.870588	0.500000	100
2	0.820588	0.500000	100
3	0.820168	0.500000	100
4	0.891597	0.500000	100
0	0.955882	0.750000	100
1	0.870588	0.750000	100
2	0.792017	0.750000	100
3	0.805882	0.750000	100
4	0.935294	0.750000	100
0	0.955882	1.000000	100
1	0.870588	1.000000	100
2	0.820588	1.000000	100
3	0.770168	1.000000	100
4	0.884454	1.000000	100
0	0.955882	1.500000	100
1	0.870588	1.500000	100
2	0.820588	1.500000	100
3	0.770168	1.500000	100
4	0.827311	1.500000	100
0	0.955882	2.000000	100
1	0.870588	2.000000	100
2	0.820588	2.000000	100
3	0.770168	2.000000	100
4	0.820168	2.000000	100
0	0.955882	2.500000	100
1	0.870588	2.500000	100
2	0.820588	2.500000	100
3	0.770168	2.500000	100
4	0.820168	2.500000	100
0	0.955882	3.000000	100
1	0.870588	3.000000	100
2	0.820588	3.000000	100
3	0.770168	3.000000	100
4	0.820168	3.000000	100
0	0.955882	3.500000	100
1	0.870588	3.500000	100
2	0.820588	3.500000	100
3	0.770168	3.500000	100
4	0.820168	3.500000	100
0	0.955882	4.000000	100
1	0.870588	4.000000	100
2	0.820588	4.000000	100
3	0.770168	4.000000	100
4	0.820168	4.000000	100
0	0.955882	6.000000	100
1	0.870588	6.000000	100
2	0.820588	6.000000	100
3	0.770168	6.000000	100
4	0.820168	6.000000	100
0	0.970588	0.100000	500
1	0.877311	0.100000	500
2	0.877311	0.100000	500
3	0.784874	0.100000	500
4	0.913025	0.100000	500
0	0.970588	0.250000	500
1	0.877311	0.250000	500
2	0.877311	0.250000	500
3	0.784874	0.250000	500
4	0.913025	0.250000	500
0	0.970588	0.500000	500
1	0.877311	0.500000	500
2	0.877311	0.500000	500
3	0.784874	0.500000	500
4	0.913025	0.500000	500
0	0.970588	0.750000	500
1	0.877311	0.750000	500
2	0.877311	0.750000	500
3	0.784874	0.750000	500
4	0.913025	0.750000	500
0	0.970588	1.000000	500
1	0.877311	1.000000	500
2	0.877311	1.000000	500
3	0.784874	1.000000	500
4	0.913025	1.000000	500
0	0.970588	1.500000	500
1	0.877311	1.500000	500
2	0.877311	1.500000	500
3	0.784874	1.500000	500
4	0.913025	1.500000	500
0	0.970588	2.000000	500
1	0.877311	2.000000	500
2	0.877311	2.000000	500
3	0.784874	2.000000	500
4	0.913025	2.000000	500
0	0.970588	2.500000	500
1	0.877311	2.500000	500
2	0.877311	2.500000	500
3	0.784874	2.500000	500
4	0.913025	2.500000	500
0	0.970588	3.000000	500
1	0.877311	3.000000	500
2	0.877311	3.000000	500
3	0.784874	3.000000	500
4	0.913025	3.000000	500
0	0.970588	3.500000	500
1	0.877311	3.500000	500
2	0.877311	3.500000	500
3	0.784874	3.500000	500
4	0.913025	3.500000	500
0	0.970588	4.000000	500
1	0.877311	4.000000	500
2	0.877311	4.000000	500
3	0.784874	4.000000	500
4	0.913025	4.000000	500
0	0.970588	6.000000	500
1	0.877311	6.000000	500
2	0.877311	6.000000	500
3	0.784874	6.000000	500
4	0.913025	6.000000	500
