0	0.692308	0.100000	5.000000	10
1	0.886364	0.100000	5.000000	10
2	0.863636	0.100000	5.000000	10
3	0.769231	0.100000	5.000000	10
4	0.883450	0.100000	5.000000	10
0	0.692308	0.250000	5.000000	10
1	0.886364	0.250000	5.000000	10
2	0.977273	0.250000	5.000000	10
3	0.769231	0.250000	5.000000	10
4	0.844988	0.250000	5.000000	10
0	0.692308	0.500000	5.000000	10
1	0.863636	0.500000	5.000000	10
2	0.886364	0.500000	5.000000	10
3	0.900350	0.500000	5.000000	10
4	0.832168	0.500000	5.000000	10
0	0.692308	0.750000	5.000000	10
1	0.863636	0.750000	5.000000	10
2	0.886364	0.750000	5.000000	10
3	0.918998	0.750000	5.000000	10
4	0.923077	0.750000	5.000000	10
0	0.692308	1.000000	5.000000	10
1	0.863636	1.000000	5.000000	10
2	0.886364	1.000000	5.000000	10
3	0.918998	1.000000	5.000000	10
4	0.923077	1.000000	5.000000	10
0	0.692308	1.500000	5.000000	10
1	0.863636	1.500000	5.000000	10
2	0.886364	1.500000	5.000000	10
3	0.918998	1.500000	5.000000	10
4	0.923077	1.500000	5.000000	10
0	0.692308	2.000000	5.000000	10
1	0.863636	2.000000	5.000000	10
2	0.886364	2.000000	5.000000	10
3	0.918998	2.000000	5.000000	10
4	0.923077	2.000000	5.000000	10
0	0.692308	2.500000	5.000000	10
1	0.863636	2.500000	5.000000	10
2	0.886364	2.500000	5.000000	10
3	0.918998	2.500000	5.000000	10
4	0.923077	2.500000	5.000000	10
0	0.692308	3.000000	5.000000	10
1	0.863636	3.000000	5.000000	10
2	0.886364	3.000000	5.000000	10
3	0.918998	3.000000	5.000000	10
4	0.923077	3.000000	5.000000	10
0	0.692308	3.500000	5.000000	10
1	0.863636	3.500000	5.000000	10
2	0.886364	3.500000	5.000000	10
3	0.918998	3.500000	5.000000	10
4	0.923077	3.500000	5.000000	10
0	0.692308	4.000000	5.000000	10
1	0.863636	4.000000	5.000000	10
2	0.886364	4.000000	5.000000	10
3	0.918998	4.000000	5.000000	10
4	0.923077	4.000000	5.000000	10
0	0.692308	6.000000	5.000000	10
1	0.863636	6.000000	5.000000	10
2	0.886364	6.000000	5.000000	10
3	0.918998	6.000000	5.000000	10
4	0.923077	6.000000	5.000000	10
0	0.893357	0.100000	1.666667	30
1	0.954545	0.100000	1.666667	30
2	0.886364	0.100000	1.666667	30
3	0.828089	0.100000	1.666667	30
4	0.903263	0.100000	1.666667	30
0	0.893357	0.250000	1.666667	30
1	0.954545	0.250000	1.666667	30
2	0.886364	0.250000	1.666667	30
3	0.828089	0.250000	1.666667	30
4	0.903263	0.250000	1.666667	30
0	0.893357	0.500000	1.666667	30
1	0.954545	0.500000	1.666667	30
2	0.886364	0.500000	1.666667	30
3	0.828089	0.500000	1.666667	30
4	0.903263	0.500000	1.666667	30
0	0.893357	0.750000	1.666667	30
1	0.954545	0.750000	1.666667	30
2	0.886364	0.750000	1.666667	30
3	0.828089	0.750000	1.666667	30
4	0.903263	0.750000	1.666667	30
0	0.893357	1.000000	1.666667	30
1	0.954545	1.000000	1.666667	30
2	0.886364	1.000000	1.666667	30
3	0.828089	1.000000	1.666667	30
4	0.903263	1.000000	1.666667	30
0	0.893357	1.500000	1.666667	30
1	0.954545	1.500000	1.666667	30
2	0.886364	1.500000	1.666667	30
3	0.828089	1.500000	1.666667	30
4	0.903263	1.500000	1.666667	30
0	0.893357	2.000000	1.666667	30
1	0.954545	2.000000	1.666667	30
2	0.886364	2.000000	1.666667	30
3	0.828089	2.000000	1.666667	30
4	0.903263	2.000000	1.666667	30
0	0.893357	2.500000	1.666667	30
1	0.954545	2.500000	1.666667	30
2	0.886364	2.500000	1.666667	30
3	0.828089	2.500000	1.666667	30
4	0.903263	2.500000	1.666667	30
0	0.893357	3.000000	1.666667	30
1	0.954545	3.000000	1.666667	30
2	0.886364	3.000000	1.666667	30
3	0.828089	3.000000	1.666667	30
4	0.903263	3.000000	1.666667	30
0	0.893357	3.500000	1.666667	30
1	0.954545	3.500000	1.666667	30
2	0.886364	3.500000	1.666667	30
3	0.828089	3.500000	1.666667	30
4	0.903263	3.500000	1.666667	30
0	0.893357	4.000000	1.666667	30
1	0.954545	4.000000	1.666667	30
2	0.886364	4.000000	1.666667	30
3	0.828089	4.000000	1.666667	30
4	0.903263	4.000000	1.666667	30
0	0.893357	6.000000	1.666667	30
1	0.954545	6.000000	1.666667	30
2	0.886364	6.000000	1.666667	30
3	0.828089	6.000000	1.666667	30
4	0.903263	6.000000	1.666667	30
0	0.594988	0.100000	1.000000	50
1	0.590909	0.100000	1.000000	50
2	0.613636	0.100000	1.000000	50
3	0.575175	0.100000	1.000000	50
4	0.542541	0.100000	1.000000	50
0	0.594988	0.250000	1.000000	50
