0	0.970588	0.100000	22.500000	10
1	0.905882	0.100000	22.500000	10
2	0.863445	0.100000	22.500000	10
3	0.856303	0.100000	22.500000	10
4	0.848739	0.100000	22.500000	10
0	0.955882	0.250000	22.500000	10
1	0.913025	0.250000	22.500000	10
2	0.819748	0.250000	22.500000	10
3	0.856303	0.250000	22.500000	10
4	0.877311	0.250000	22.500000	10
0	0.970588	0.500000	22.500000	10
1	0.877311	0.500000	22.500000	10
2	0.870168	0.500000	22.500000	10
3	0.834454	0.500000	22.500000	10
4	0.841597	0.500000	22.500000	10
0	0.970588	0.750000	22.500000	10
1	0.863025	0.750000	22.500000	10
2	0.842017	0.750000	22.500000	10
3	0.813025	0.750000	22.500000	10
4	0.813866	0.750000	22.500000	10
0	0.970588	1.000000	22.500000	10
1	0.870588	1.000000	22.500000	10
2	0.841176	1.000000	22.500000	10
3	0.805882	1.000000	22.500000	10
4	0.812185	1.000000	22.500000	10
0	0.970588	1.500000	22.500000	10
1	0.870588	1.500000	22.500000	10
2	0.806303	1.500000	22.500000	10
3	0.806303	1.500000	22.500000	10
4	0.805882	1.500000	22.500000	10
0	0.970588	2.000000	22.500000	10
1	0.870588	2.000000	22.500000	10
2	0.834874	2.000000	22.500000	10
3	0.841597	2.000000	22.500000	10
4	0.834874	2.000000	22.500000	10
0	0.970588	2.500000	22.500000	10
1	0.870588	2.500000	22.500000	10
2	0.834874	2.500000	22.500000	10
3	0.791176	2.500000	22.500000	10
4	0.781513	2.500000	22.500000	10
0	0.970588	3.000000	22.500000	10
1	0.870588	3.000000	22.500000	10
2	0.834874	3.000000	22.500000	10
3	0.863866	3.000000	22.500000	10
4	0.827311	3.000000	22.500000	10
0	0.970588	3.500000	22.500000	10
1	0.870588	3.500000	22.500000	10
2	0.834874	3.500000	22.500000	10
3	0.755882	3.500000	22.500000	10
4	0.840756	3.500000	22.500000	10
0	0.970588	4.000000	22.500000	10
1	0.870588	4.000000	22.500000	10
2	0.834874	4.000000	22.500000	10
3	0.755882	4.000000	22.500000	10
4	0.877311	4.000000	22.500000	10
0	0.970588	6.000000	22.500000	10
1	0.870588	6.000000	22.500000	10
2	0.834874	6.000000	22.500000	10
3	0.755882	6.000000	22.500000	10
4	0.870168	6.000000	22.500000	10
0	0.955882	0.100000	7.500000	30
1	0.884454	0.100000	7.500000	30
2	0.806303	0.100000	7.500000	30
3	0.776891	0.100000	7.500000	30
4	0.820168	0.100000	7.500000	30
0	0.955882	0.250000	7.500000	30
1	0.891597	0.250000	7.500000	30
2	0.812605	0.250000	7.500000	30
3	0.811345	0.250000	7.500000	30
4	0.769328	0.250000	7.500000	30
0	0.955882	0.500000	7.500000	30
1	0.884034	0.500000	7.500000	30
2	0.805462	0.500000	7.500000	30
3	0.768908	0.500000	7.500000	30
4	0.876471	0.500000	7.500000	30
0	0.955882	0.750000	7.500000	30
1	0.884034	0.750000	7.500000	30
2	0.813866	0.750000	7.500000	30
3	0.762185	0.750000	7.500000	30
4	0.876891	0.750000	7.500000	30
0	0.955882	1.000000	7.500000	30
1	0.884034	1.000000	7.500000	30
2	0.813866	1.000000	7.500000	30
3	0.762185	1.000000	7.500000	30
4	0.781933	1.000000	7.500000	30
0	0.955882	1.500000	7.500000	30
1	0.884034	1.500000	7.500000	30
2	0.813866	1.500000	7.500000	30
3	0.762185	1.500000	7.500000	30
4	0.781933	1.500000	7.500000	30
0	0.955882	2.000000	7.500000	30
1	0.884034	2.000000	7.500000	30
2	0.813866	2.000000	7.500000	30
3	0.762185	2.000000	7.500000	30
4	0.781933	2.000000	7.500000	30
0	0.955882	2.500000	7.500000	30
1	0.884034	2.500000	7.500000	30
2	0.813866	2.500000	7.500000	30
3	0.762185	2.500000	7.500000	30
4	0.781933	2.500000	7.500000	30
0	0.955882	3.000000	7.500000	30
1	0.884034	3.000000	7.500000	30
2	0.813866	3.000000	7.500000	30
3	0.762185	3.000000	7.500000	30
4	0.781933	3.000000	7.500000	30
0	0.955882	3.500000	7.500000	30
1	0.884034	3.500000	7.500000	30
2	0.813866	3.500000	7.500000	30
3	0.762185	3.500000	7.500000	30
4	0.781933	3.500000	7.500000	30
0	0.955882	4.000000	7.500000	30
1	0.884034	4.000000	7.500000	30
2	0.813866	4.000000	7.500000	30
3	0.762185	4.000000	7.500000	30
4	0.781933	4.000000	7.500000	30
0	0.955882	6.000000	7.500000	30
1	0.884034	6.000000	7.500000	30
2	0.813866	6.000000	7.500000	30
3	0.762185	6.000000	7.500000	30
4	0.781933	6.000000	7.500000	30
0	0.955882	0.100000	4.500000	50
1	0.876891	0.100000	4.500000	50
2	0.856303	0.100000	4.500000	50
3	0.805462	0.100000	4.500000	50
4	0.826471	0.100000	4.500000	50
