   1	0.774194	0.681818	0.728006  	0.795699	0.022727	0.409213
   2	0.792115	0.954545	0.873330  	0.777778	0.340909	0.559343
   3	0.802867	1.000000	0.901434  	0.774194	0.681818	0.728006
   4	0.802867	1.000000	0.901434  	0.720430	0.818182	0.769306
   5	0.802867	1.000000	0.901434  	0.709677	0.863636	0.786657
   6	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
   7	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
   8	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
   9	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  10	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  11	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  12	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  13	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  14	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  15	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  16	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  17	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  18	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  19	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  20	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  21	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  22	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  23	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  24	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  25	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  26	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  27	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  28	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  29	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  30	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  31	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  32	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  33	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  34	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  35	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  36	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  37	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  38	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  39	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  40	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  41	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  42	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  43	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  44	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  45	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  46	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  47	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  48	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  49	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  50	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  51	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  52	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  53	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  54	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  55	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  56	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  57	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  58	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  59	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  60	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  61	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  62	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  63	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  64	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  65	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  66	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  67	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  68	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  69	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  70	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  71	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  72	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  73	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  74	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  75	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  76	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  77	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  78	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  79	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  80	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  81	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  82	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  83	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  84	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  85	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  86	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  87	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  88	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  89	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  90	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  91	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  92	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  93	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  94	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  95	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  96	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  97	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  98	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
  99	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 100	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 101	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 102	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 103	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 104	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 105	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 106	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 107	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 108	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 109	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 110	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 111	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 112	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 113	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 114	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 115	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 116	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 117	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 118	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 119	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 120	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 121	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 122	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 123	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 124	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 125	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 126	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 127	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 128	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 129	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 130	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 131	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 132	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 133	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 134	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 135	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 136	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
 137	0.802867	1.000000	0.901434  	0.802867	1.000000	0.901434
