   1	0.864769	0.647059	0.755914  	0.846975	0.058824	0.452899
   2	0.797153	0.941176	0.869165  	0.850534	0.470588	0.660561
   3	0.797153	0.941176	0.869165  	0.864769	0.500000	0.682384
   4	0.797153	0.941176	0.869165  	0.875445	0.500000	0.687722
   5	0.804270	0.941176	0.872723  	0.548043	1.000000	0.774021
   6	0.804270	0.941176	0.872723  	0.697509	0.970588	0.834049
   7	0.804270	0.941176	0.872723  	0.548043	1.000000	0.774021
   8	0.804270	0.941176	0.872723  	0.693950	0.970588	0.832269
   9	0.804270	0.941176	0.872723  	0.797153	0.941176	0.869165
  10	0.804270	0.941176	0.872723  	0.797153	0.941176	0.869165
  11	0.804270	0.941176	0.872723  	0.793594	0.941176	0.867385
  12	0.804270	0.941176	0.872723  	0.800712	0.941176	0.870944
  13	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  14	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  15	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  16	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  17	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  18	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  19	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  20	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  21	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  22	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  23	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  24	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  25	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  26	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  27	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  28	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  29	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  30	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  31	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  32	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  33	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  34	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  35	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  36	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  37	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  38	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  39	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  40	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  41	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  42	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  43	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  44	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  45	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  46	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  47	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
  48	0.804270	0.941176	0.872723  	0.804270	0.941176	0.872723
