0	0.714286	0.100000	7.500000	10
1	0.830195	0.100000	7.500000	10
2	0.977273	0.100000	7.500000	10
3	0.754870	0.100000	7.500000	10
4	0.723052	0.100000	7.500000	10
0	0.714286	0.250000	7.500000	10
1	0.791558	0.250000	7.500000	10
2	0.931818	0.250000	7.500000	10
3	0.820130	0.250000	7.500000	10
4	0.700325	0.250000	7.500000	10
0	0.714286	0.500000	7.500000	10
1	0.791558	0.500000	7.500000	10
2	0.954545	0.500000	7.500000	10
3	0.803247	0.500000	7.500000	10
4	0.745779	0.500000	7.500000	10
0	0.714286	0.750000	7.500000	10
1	0.791558	0.750000	7.500000	10
2	0.954545	0.750000	7.500000	10
3	0.803247	0.750000	7.500000	10
4	0.767532	0.750000	7.500000	10
0	0.714286	1.000000	7.500000	10
1	0.791558	1.000000	7.500000	10
2	0.954545	1.000000	7.500000	10
3	0.803247	1.000000	7.500000	10
4	0.767532	1.000000	7.500000	10
0	0.714286	1.500000	7.500000	10
1	0.791558	1.500000	7.500000	10
2	0.954545	1.500000	7.500000	10
3	0.803247	1.500000	7.500000	10
4	0.767532	1.500000	7.500000	10
0	0.714286	2.000000	7.500000	10
1	0.791558	2.000000	7.500000	10
2	0.954545	2.000000	7.500000	10
3	0.803247	2.000000	7.500000	10
4	0.767532	2.000000	7.500000	10
0	0.714286	2.500000	7.500000	10
1	0.791558	2.500000	7.500000	10
2	0.954545	2.500000	7.500000	10
3	0.803247	2.500000	7.500000	10
4	0.767532	2.500000	7.500000	10
0	0.714286	3.000000	7.500000	10
1	0.791558	3.000000	7.500000	10
2	0.954545	3.000000	7.500000	10
3	0.803247	3.000000	7.500000	10
4	0.767532	3.000000	7.500000	10
0	0.714286	3.500000	7.500000	10
1	0.791558	3.500000	7.500000	10
2	0.954545	3.500000	7.500000	10
3	0.803247	3.500000	7.500000	10
4	0.767532	3.500000	7.500000	10
0	0.714286	4.000000	7.500000	10
1	0.791558	4.000000	7.500000	10
2	0.954545	4.000000	7.500000	10
3	0.803247	4.000000	7.500000	10
4	0.767532	4.000000	7.500000	10
0	0.714286	6.000000	7.500000	10
1	0.791558	6.000000	7.500000	10
2	0.954545	6.000000	7.500000	10
3	0.803247	6.000000	7.500000	10
4	0.767532	6.000000	7.500000	10
0	0.781818	0.100000	2.500000	30
1	0.784416	0.100000	2.500000	30
2	0.886364	0.100000	2.500000	30
3	0.837662	0.100000	2.500000	30
4	0.677597	0.100000	2.500000	30
0	0.781818	0.250000	2.500000	30
1	0.784416	0.250000	2.500000	30
2	0.886364	0.250000	2.500000	30
3	0.837662	0.250000	2.500000	30
4	0.677597	0.250000	2.500000	30
0	0.781818	0.500000	2.500000	30
1	0.784416	0.500000	2.500000	30
2	0.886364	0.500000	2.500000	30
3	0.837662	0.500000	2.500000	30
4	0.677597	0.500000	2.500000	30
0	0.781818	0.750000	2.500000	30
1	0.784416	0.750000	2.500000	30
2	0.886364	0.750000	2.500000	30
3	0.837662	0.750000	2.500000	30
4	0.677597	0.750000	2.500000	30
0	0.781818	1.000000	2.500000	30
1	0.784416	1.000000	2.500000	30
2	0.886364	1.000000	2.500000	30
3	0.837662	1.000000	2.500000	30
4	0.677597	1.000000	2.500000	30
0	0.781818	1.500000	2.500000	30
1	0.784416	1.500000	2.500000	30
2	0.886364	1.500000	2.500000	30
3	0.837662	1.500000	2.500000	30
4	0.677597	1.500000	2.500000	30
0	0.781818	2.000000	2.500000	30
1	0.784416	2.000000	2.500000	30
2	0.886364	2.000000	2.500000	30
3	0.837662	2.000000	2.500000	30
4	0.677597	2.000000	2.500000	30
0	0.781818	2.500000	2.500000	30
1	0.784416	2.500000	2.500000	30
2	0.886364	2.500000	2.500000	30
3	0.837662	2.500000	2.500000	30
4	0.677597	2.500000	2.500000	30
0	0.781818	3.000000	2.500000	30
1	0.784416	3.000000	2.500000	30
2	0.886364	3.000000	2.500000	30
3	0.837662	3.000000	2.500000	30
4	0.677597	3.000000	2.500000	30
0	0.781818	3.500000	2.500000	30
1	0.784416	3.500000	2.500000	30
2	0.886364	3.500000	2.500000	30
3	0.837662	3.500000	2.500000	30
4	0.677597	3.500000	2.500000	30
0	0.781818	4.000000	2.500000	30
1	0.784416	4.000000	2.500000	30
2	0.886364	4.000000	2.500000	30
3	0.837662	4.000000	2.500000	30
4	0.677597	4.000000	2.500000	30
0	0.781818	6.000000	2.500000	30
